dataset,method,graph,target,n,n_errors,error_rate,teacher_gold_alignment,feature_set,n_features,accuracy,balanced_accuracy,auroc,auprc_error,mcc,precision_error,recall_error,f1_error
stanfordnlp_sst2,graphsvx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,explanation,19,0.8211009174311926,0.8256053172970407,0.8821543493168751,0.3215215221393713,0.42141097189005017,0.29064039408866993,0.8309859154929577,0.4306569343065693
stanfordnlp_sst2,graphsvx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,confidence+explanation,22,0.8004587155963303,0.8143693622408609,0.8790596261715109,0.3073382646667565,0.39530199939779537,0.2669683257918552,0.8309859154929577,0.4041095890410959
stanfordnlp_sst2,graphsvx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,paper (4 dimensions),20,0.8211009174311926,0.8256053172970407,0.8819609291202897,0.3209873217730623,0.42141097189005017,0.29064039408866993,0.8309859154929577,0.4306569343065693
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,majority baseline,0,0.875,0.5,0.5,0.125,0.0,0.0,0.0,0.0
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,confidence,3,0.7614678899082569,0.7536041939711664,0.8020128175838973,0.32328910127624944,0.36628664657630017,0.3103448275862069,0.7431192660550459,0.43783783783783786
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,explanation,19,0.7626146788990825,0.7424639580602883,0.7941611456467109,0.31893323549666525,0.3529730992202879,0.30708661417322836,0.7155963302752294,0.4297520661157025
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,confidence+explanation,22,0.7465596330275229,0.7490170380078638,0.8002092175983263,0.3224244564092202,0.35412525944374956,0.2971014492753623,0.7522935779816514,0.42597402597402595
stanfordnlp_sst2,graphsvx,syntactic,gold_label,872,109,0.125,0.9174311926605505,paper (4 dimensions),20,0.7626146788990825,0.7424639580602883,0.7939206656486347,0.31923765118242187,0.3529730992202879,0.30708661417322836,0.7155963302752294,0.4297520661157025
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,majority baseline,0,0.9334862385321101,0.5,0.5,0.06651376146788991,0.0,0.0,0.0,0.0
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,confidence,3,0.838302752293578,0.8413327120223673,0.9136236550029654,0.3640736167599968,0.4194264312247943,0.27071823204419887,0.8448275862068966,0.4100418410041841
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,explanation,19,0.8509174311926605,0.8400830297382021,0.9086037448106414,0.4172987203201456,0.42973446468945165,0.2857142857142857,0.8275862068965517,0.4247787610619469
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,confidence+explanation,22,0.8451834862385321,0.8530246547487926,0.9067609929678895,0.38916463817195024,0.4374034421318818,0.2824858757062147,0.8620689655172413,0.425531914893617
stanfordnlp_sst2,graphsvx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,paper (4 dimensions),20,0.8520642201834863,0.8406972803524528,0.9084554774209946,0.4168014996167646,0.43149132383160704,0.2874251497005988,0.8275862068965517,0.4266666666666667
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,majority baseline,0,0.8876146788990825,0.5,0.5,0.11238532110091744,0.0,0.0,0.0,0.0
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,confidence,3,0.786697247706422,0.7461635817117545,0.8205584559405157,0.32813572751008085,0.3558982102967419,0.30357142857142855,0.6938775510204082,0.422360248447205
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,explanation,19,0.7660550458715596,0.7345356747350102,0.8063861203396088,0.3415192635476277,0.33086015422109843,0.2809917355371901,0.6938775510204082,0.4
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,confidence+explanation,22,0.7614678899082569,0.7319516954068449,0.8041580973474661,0.3283305180437127,0.32557897003840175,0.2764227642276423,0.6938775510204082,0.3953488372093023
stanfordnlp_sst2,graphsvx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,paper (4 dimensions),20,0.7649082568807339,0.7294336339186838,0.8062938353636029,0.34128838572479697,0.32407639321570053,0.27800829875518673,0.6836734693877551,0.3952802359882006
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,majority baseline,0,0.9288990825688074,0.5,0.5,0.07110091743119266,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,confidence,3,0.8509174311926605,0.8750696933492632,0.932357626443648,0.47866760861890584,0.47631145205147657,0.3111111111111111,0.9032258064516129,0.4628099173553719
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,explanation,19,0.8830275229357798,0.8625647152528872,0.9315810434090004,0.5025567595255104,0.5018881601003888,0.3611111111111111,0.8387096774193549,0.5048543689320388
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,confidence+explanation,22,0.8669724770642202,0.8911589008363201,0.936479490242931,0.4643759029766791,0.5097774217754764,0.3392857142857143,0.9193548387096774,0.4956521739130435
stanfordnlp_sst2,subgraphx,constituency,teacher_agreement,872,62,0.07110091743119262,0.9174311926605505,paper (4 dimensions),20,0.8830275229357798,0.8625647152528872,0.9316806053365193,0.5030306196944238,0.5018881601003888,0.3611111111111111,0.8387096774193549,0.5048543689320388
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,majority baseline,0,0.8899082568807339,0.5,0.5,0.11009174311926606,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,confidence,3,0.7694954128440367,0.7518256013745704,0.8080836554982818,0.31480442642209544,0.35073535007661405,0.2857142857142857,0.7291666666666666,0.41055718475073316
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,explanation,19,0.8130733944954128,0.7261060996563574,0.7654370704467354,0.30837079015058155,0.34621391461359546,0.31891891891891894,0.6145833333333334,0.4199288256227758
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,confidence+explanation,22,0.7614678899082569,0.7381872852233677,0.7966467998281787,0.29926405532209177,0.3305193667925438,0.27419354838709675,0.7083333333333334,0.3953488372093023
stanfordnlp_sst2,subgraphx,constituency,gold_label,872,96,0.11009174311926606,0.9174311926605505,paper (4 dimensions),20,0.8130733944954128,0.7261060996563574,0.7665646477663229,0.3063478231659962,0.34621391461359546,0.31891891891891894,0.6145833333333334,0.4199288256227758
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,majority baseline,0,0.9174311926605505,0.5,0.5,0.08256880733944955,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,confidence,3,0.8360091743119266,0.8600694444444444,0.9141840277777777,0.40019472174364934,0.4722733459806506,0.32160804020100503,0.8888888888888888,0.47232472324723246
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,explanation,19,0.8555045871559633,0.8327777777777778,0.8759548611111112,0.40660708441266624,0.46238372344537004,0.3411764705882353,0.8055555555555556,0.4793388429752066
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,confidence+explanation,22,0.8405963302752294,0.8309722222222222,0.8884548611111112,0.3890151904644862,0.4456239773629966,0.31891891891891894,0.8194444444444444,0.4591439688715953
stanfordnlp_sst2,subgraphx,skipgrams,teacher_agreement,872,72,0.08256880733944949,0.9174311926605505,paper (4 dimensions),20,0.8555045871559633,0.8327777777777778,0.8768229166666666,0.41128821214193584,0.46238372344537004,0.3411764705882353,0.8055555555555556,0.4793388429752066
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,majority baseline,0,0.8784403669724771,0.5,0.5,0.12155963302752294,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,confidence,3,0.7821100917431193,0.7784373614463767,0.8228853638110252,0.3288092214151122,0.40337287216244466,0.33064516129032256,0.7735849056603774,0.4632768361581921
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,explanation,19,0.7878440366972477,0.7248017143701659,0.7870338440317256,0.3284729421780719,0.3408748950809573,0.31627906976744186,0.6415094339622641,0.4236760124610592
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,confidence+explanation,22,0.7786697247706422,0.7642864180501503,0.8009631016306221,0.3099224858435567,0.38428669239511193,0.3224489795918367,0.7452830188679245,0.45014245014245013
stanfordnlp_sst2,subgraphx,skipgrams,gold_label,872,106,0.12155963302752293,0.9174311926605505,paper (4 dimensions),20,0.7889908256880734,0.7254544558845264,0.7871323710527611,0.3287370276720331,0.34240200788033776,0.3177570093457944,0.6415094339622641,0.425
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,majority baseline,0,0.9185779816513762,0.5,0.5,0.08142201834862385,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,confidence,3,0.8061926605504587,0.8239084946633609,0.8717975769724464,0.2871421411762576,0.40914819996609847,0.27522935779816515,0.8450704225352113,0.41522491349480967
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,explanation,19,0.823394495412844,0.7883455539730266,0.8730987673858381,0.31383242143538537,0.38277840946693903,0.2804232804232804,0.7464788732394366,0.4076923076923077
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,confidence+explanation,22,0.8038990825688074,0.803405953825324,0.8724657558333773,0.2956996978323494,0.3856378859464365,0.26635514018691586,0.8028169014084507,0.4
stanfordnlp_sst2,subgraphx,syntactic,teacher_agreement,872,71,0.08142201834862384,0.9174311926605505,paper (4 dimensions),20,0.823394495412844,0.7883455539730266,0.8729405144977229,0.31367694369939547,0.38277840946693903,0.2804232804232804,0.7464788732394366,0.4076923076923077
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,majority baseline,0,0.875,0.5,0.5,0.125,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,confidence,3,0.7614678899082569,0.7536041939711664,0.8020128175838973,0.32328910127624944,0.36628664657630017,0.3103448275862069,0.7431192660550459,0.43783783783783786
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,explanation,19,0.7580275229357798,0.7241153342070774,0.7802974737576204,0.34211131082822027,0.3278022191829095,0.296,0.6788990825688074,0.41225626740947074
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,confidence+explanation,22,0.7534403669724771,0.7490170380078637,0.7999567136003464,0.34113530581754603,0.3569839661236341,0.30223880597014924,0.7431192660550459,0.4297082228116711
stanfordnlp_sst2,subgraphx,syntactic,gold_label,872,109,0.125,0.9174311926605505,paper (4 dimensions),20,0.7591743119266054,0.724770642201835,0.7804056897567545,0.3401082739140413,0.3291557174116373,0.2971887550200803,0.6788990825688074,0.4134078212290503
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,majority baseline,0,0.9334862385321101,0.5,0.5,0.06651376146788991,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,confidence,3,0.8360091743119266,0.840104210793866,0.9156782174023553,0.39805206658551817,0.41622968274856864,0.2677595628415301,0.8448275862068966,0.4066390041493776
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,explanation,19,0.8543577981651376,0.8099000254172668,0.8929085825637549,0.3498543290955382,0.4019527086901404,0.2802547770700637,0.7586206896551724,0.40930232558139534
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,confidence+explanation,22,0.8394495412844036,0.8259340845547742,0.8885664661526731,0.3229013740309259,0.40469237373171657,0.26704545454545453,0.8103448275862069,0.4017094017094017
stanfordnlp_sst2,subgraphx,window,teacher_agreement,872,58,0.0665137614678899,0.9174311926605505,paper (4 dimensions),20,0.8543577981651376,0.8099000254172668,0.8924849614504787,0.3502610837535927,0.4019527086901404,0.2802547770700637,0.7586206896551724,0.40930232558139534
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,majority baseline,0,0.8876146788990825,0.5,0.5,0.11238532110091744,0.0,0.0,0.0,0.0
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,confidence,3,0.7844036697247706,0.7404155460633866,0.8225096240046407,0.33044130711968,0.34758781935365174,0.29910714285714285,0.6836734693877551,0.4161490683229814
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,explanation,19,0.8038990825688074,0.7380293202552338,0.7689975214892159,0.3247024305229802,0.35701353513634093,0.31840796019900497,0.6530612244897959,0.4280936454849498
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,confidence+explanation,22,0.7844036697247706,0.7315034540948162,0.7689579707852133,0.2983097353444194,0.3366943671552777,0.29545454545454547,0.6632653061224489,0.4088050314465409
stanfordnlp_sst2,subgraphx,window,gold_label,872,98,0.11238532110091748,0.9174311926605505,paper (4 dimensions),20,0.8027522935779816,0.7373833254231925,0.7690238886252176,0.32453836658109336,0.35542718113102245,0.31683168316831684,0.6530612244897959,0.4266666666666667
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,majority baseline,0,0.9162844036697247,0.5,0.5,0.08371559633027523,0.0,0.0,0.0,0.0
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,confidence,3,0.7901376146788991,0.7547876626605174,0.8348963601762478,0.3077422178420738,0.32796188706816787,0.24299065420560748,0.7123287671232876,0.3623693379790941
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,explanation,19,0.8119266055045872,0.7293363279441768,0.8132940147787474,0.2607768224220139,0.3119625876264485,0.25136612021857924,0.6301369863013698,0.359375
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,confidence+explanation,22,0.7958715596330275,0.7579165737994411,0.833867677062081,0.2734918456471634,0.3346679774321367,0.24880382775119617,0.7123287671232876,0.36879432624113473
stanfordnlp_sst2,token_shap_llm,tokens,teacher_agreement,872,73,0.08371559633027525,1.0,paper (4 dimensions),20,0.8096330275229358,0.7218612306478989,0.8133111594973169,0.259746598569907,0.3017943307427247,0.2459016393442623,0.6164383561643836,0.3515625
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,majority baseline,0,0.9162844036697247,0.5,0.5,0.08371559633027523,0.0,0.0,0.0,0.0
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,confidence,3,0.7901376146788991,0.7547876626605174,0.8348963601762478,0.3077422178420738,0.32796188706816787,0.24299065420560748,0.7123287671232876,0.3623693379790941
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,explanation,19,0.8119266055045872,0.7293363279441768,0.8132940147787474,0.2607768224220139,0.3119625876264485,0.25136612021857924,0.6301369863013698,0.359375
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,confidence+explanation,22,0.7958715596330275,0.7579165737994411,0.833867677062081,0.2734918456471634,0.3346679774321367,0.24880382775119617,0.7123287671232876,0.36879432624113473
stanfordnlp_sst2,token_shap_llm,tokens,gold_label,872,73,0.08371559633027525,1.0,paper (4 dimensions),20,0.8096330275229358,0.7218612306478989,0.8133111594973169,0.259746598569907,0.3017943307427247,0.2459016393442623,0.6164383561643836,0.3515625
